vendor_id,quarter,category,country,region,tier,annual_spend_usd,single_source_flag,concentration_risk_flag,on_time_delivery_rate,avg_defect_rate,avg_cost_variance_pct,delay_days_std,disruption_severity_score,credit_health_score,otd_risk,quality_risk,cost_risk,leadtime_risk,disruption_risk,financial_risk,composite_risk_score,risk_tier,high_risk_next_quarter
V0016,2025Q3,Displays,China,APAC,Tier 2,766100.0,True,False,0.89,0.01,0.02,1.12,0.0,71.8,11.11,10.66,8.44,5.47,0.0,20.83,9.08,Low,1.0
V0016,2025Q4,Displays,China,APAC,Tier 2,766100.0,True,False,0.67,0.01,0.01,6.12,0.0,71.8,33.33,14.17,5.11,29.95,0.0,20.83,18.51,Low,0.0
V0016,2026Q1,Displays,China,APAC,Tier 2,766100.0,True,False,1.0,0.01,0.03,0.0,0.0,71.9,0.0,14.0,16.55,0.0,0.0,20.63,7.35,Low,0.0
V0016,2026Q2,Displays,China,APAC,Tier 2,766100.0,True,False,1.0,0.01,0.0,0.71,0.0,72.1,0.0,7.39,2.66,3.46,0.0,20.24,4.42,Low,
V0017,2022Q2,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,False,1.0,0.05,-0.03,0.0,0.0,47.9,0.0,57.89,18.72,0.0,0.0,68.25,21.21,Low,0.0
V0017,2023Q3,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,False,1.0,0.02,-0.13,0.0,0.0,48.8,0.0,25.87,70.03,0.0,0.0,66.47,22.33,Low,0.0
V0017,2024Q1,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,False,0.33,0.03,0.06,3.61,0.0,47.8,66.67,37.91,30.3,17.64,0.0,68.45,38.28,Moderate,0.0
V0017,2024Q3,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,False,0.0,0.04,-0.03,0.71,0.0,48.4,100.0,43.06,17.54,3.46,0.0,67.26,43.49,Moderate,1.0
V0017,2024Q4,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,False,1.0,0.06,-0.01,0.0,0.0,48.6,0.0,63.72,5.31,0.0,0.0,66.87,20.23,Low,0.0
V0017,2025Q2,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,False,0.0,0.08,-0.04,0.0,0.0,48.7,100.0,84.99,20.49,0.0,0.0,66.67,51.74,High,1.0
V0017,2025Q3,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,False,0.33,0.05,-0.07,4.04,0.0,48.9,66.67,50.58,37.47,19.77,0.0,66.27,42.0,Moderate,1.0
V0017,2025Q4,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,False,0.5,0.02,0.08,13.44,0.0,48.2,50.0,25.53,41.28,65.73,0.0,67.66,40.42,Moderate,0.0
V0017,2026Q2,PCB / PCBA,United States,AMER,Tier 3,351200.0,False,False,1.0,0.04,-0.18,0.0,0.0,48.0,0.0,47.48,97.14,0.0,0.0,68.06,30.87,Moderate,
V0018,2022Q1,Displays,Malaysia,APAC,Tier 3,140800.0,True,False,1.0,0.02,-0.01,0.0,0.0,61.7,0.0,26.76,7.13,0.0,0.0,40.87,10.51,Low,0.0
V0018,2022Q2,Displays,Malaysia,APAC,Tier 3,140800.0,True,False,1.0,0.02,-0.05,0.0,0.0,61.3,0.0,23.52,26.47,0.0,0.0,41.67,12.84,Low,0.0
V0018,2022Q3,Displays,Malaysia,APAC,Tier 3,140800.0,True,False,1.0,0.02,-0.08,0.0,0.0,61.4,0.0,26.32,41.71,0.0,0.0,41.47,15.67,Low,0.0
V0018,2022Q4,Displays,Malaysia,APAC,Tier 3,140800.0,True,False,1.0,0.02,0.14,0.0,0.0,61.5,0.0,27.77,74.3,0.0,0.0,41.27,20.83,Low,0.0
V0018,2023Q1,Displays,Malaysia,APAC,Tier 3,140800.0,True,False,1.0,0.01,-0.13,0.0,0.0,61.4,0.0,7.17,72.64,0.0,0.0,41.47,16.48,Low,0.0
V0018,2023Q2,Displays,Malaysia,APAC,Tier 3,140800.0,True,False,1.0,0.01,-0.06,0.71,0.0,61.3,0.0,14.22,31.81,3.46,0.0,41.67,12.3,Low,0.0
V0018,2023Q4,Displays,Malaysia,APAC,Tier 3,140800.0,True,False,0.0,0.02,0.02,0.71,0.0,61.2,100.0,19.43,9.66,3.46,0.0,41.87,35.04,Moderate,1.0
V0018,2024Q1,Displays,Malaysia,APAC,Tier 3,140800.0,True,False,1.0,0.04,0.0,0.0,0.0,61.2,0.0,44.01,1.48,0.0,0.0,41.87,13.21,Low,0.0
V0018,2024Q2,Displays,Malaysia,APAC,Tier 3,140800.0,True,False,1.0,0.0,-0.04,0.0,0.0,60.5,0.0,0.0,24.0,0.0,0.0,43.25,7.93,Low,0.0
V0018,2024Q4,Displays,Malaysia,APAC,Tier 3,140800.0,True,False,0.5,0.0,0.01,4.24,0.0,61.0,50.0,0.0,3.07,20.76,0.0,42.26,20.3,Low,0.0
V0018,2025Q1,Displays,Malaysia,APAC,Tier 3,140800.0,True,False,1.0,0.02,-0.0,0.0,0.0,60.8,0.0,25.08,2.2,0.0,0.0,42.66,9.61,Low,0.0
V0018,2025Q4,Displays,Malaysia,APAC,Tier 3,140800.0,True,False,0.0,0.03,-0.02,1.41,0.0,60.5,100.0,29.45,12.22,6.92,0.0,43.25,38.09,Moderate,0.0
V0018,2026Q2,Displays,Malaysia,APAC,Tier 3,140800.0,True,False,1.0,0.0,0.16,0.0,0.0,60.8,0.0,0.0,87.67,0.0,0.0,42.66,17.42,Low,
V0019,2022Q2,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,False,1.0,0.01,-0.0,0.71,0.0,82.0,0.0,6.83,0.74,3.46,0.0,0.6,2.06,Low,0.0
V0019,2022Q3,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,False,1.0,0.0,0.02,0.0,0.0,82.3,0.0,1.9,11.29,0.0,0.0,0.0,2.07,Low,0.0
V0019,2022Q4,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,False,1.0,0.0,-0.02,0.0,0.0,82.5,0.0,1.9,12.47,0.0,0.0,0.0,2.25,Low,0.0
V0019,2023Q1,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,False,1.0,0.0,0.04,0.0,0.0,82.4,0.0,4.26,19.63,0.0,0.0,0.0,3.8,Low,0.0
V0019,2023Q3,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,False,1.0,0.0,-0.0,0.0,0.0,82.5,0.0,2.18,0.56,0.0,0.0,0.0,0.52,Low,0.0
V0019,2023Q4,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,False,1.0,0.0,-0.03,0.0,0.0,82.3,0.0,4.59,14.8,0.0,0.0,0.0,3.14,Low,0.0
V0019,2024Q2,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,False,0.5,0.0,-0.04,14.85,0.0,81.3,50.0,4.2,20.53,72.65,0.0,1.98,27.52,Low,1.0
V0019,2024Q3,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,False,0.67,0.0,-0.0,3.21,0.0,81.3,33.33,2.52,0.22,15.73,0.0,1.98,11.43,Low,0.0
V0019,2024Q4,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,False,1.0,0.0,0.03,0.0,0.0,81.1,0.0,0.0,17.03,0.0,0.0,2.38,2.79,Low,0.0
V0019,2025Q2,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,False,1.0,0.0,-0.03,0.0,0.0,81.5,0.0,2.91,14.22,0.0,0.0,1.59,2.87,Low,0.0
V0019,2025Q4,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,False,1.0,0.0,0.0,0.0,0.0,80.7,0.0,0.0,2.37,0.0,0.0,3.17,0.67,Low,1.0
V0019,2026Q1,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,False,0.0,0.0,-0.0,6.36,0.0,80.6,100.0,3.75,0.76,31.14,0.0,3.37,30.87,Moderate,0.0
V0019,2026Q2,Batteries,Czech Republic,EMEA,Tier 3,214100.0,False,False,1.0,0.0,-0.03,0.0,0.0,79.9,0.0,0.0,16.66,0.0,0.0,4.76,2.98,Low,
V0020,2022Q1,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,0.0,0.1,0.18,0.0,0.0,34.2,100.0,100.0,100.0,0.0,0.0,95.44,69.54,High,1.0
V0020,2022Q2,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,0.0,0.06,0.05,17.68,0.0,33.2,100.0,65.06,28.52,86.49,0.0,97.42,65.01,High,1.0
V0020,2022Q3,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,0.6,0.09,-0.05,2.88,0.0,33.7,40.0,98.38,26.89,14.1,0.0,96.43,45.47,Moderate,1.0
V0020,2022Q4,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,0.5,0.0,-0.02,10.61,0.0,33.8,50.0,5.38,8.51,51.9,0.0,96.23,32.26,Moderate,0.0
V0020,2023Q1,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,0.75,0.02,0.05,5.85,0.0,33.8,25.0,16.87,27.01,28.63,0.0,96.23,27.59,Low,1.0
V0020,2023Q2,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,0.0,0.0,0.02,0.0,0.0,33.7,100.0,0.0,10.1,0.0,0.0,96.43,36.16,Moderate,1.0
V0020,2023Q3,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,0.0,0.08,-0.05,4.51,0.0,34.3,100.0,84.66,28.73,22.06,0.0,95.24,59.07,High,1.0
V0020,2023Q4,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,1.0,0.14,0.08,0.0,0.0,34.2,0.0,100.0,43.49,0.0,0.0,95.44,36.07,Moderate,0.0
V0020,2024Q2,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,0.33,0.1,-0.14,16.0,0.0,32.9,66.67,100.0,76.03,78.26,0.0,98.02,69.61,High,1.0
V0020,2024Q3,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,0.5,0.13,0.0,7.78,0.0,32.7,50.0,100.0,0.75,38.06,0.0,98.41,48.16,Moderate,1.0
V0020,2024Q4,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,1.0,0.08,-0.03,0.84,0.0,32.9,0.0,89.7,14.48,4.09,0.0,98.02,30.53,Moderate,0.0
V0020,2025Q2,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,1.0,0.0,-0.14,0.0,0.0,32.7,0.0,0.0,78.79,0.0,0.0,98.41,21.66,Low,0.0
V0020,2025Q4,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,0.75,0.09,-0.06,4.69,4.0,32.5,25.0,100.0,35.05,22.95,100.0,98.81,59.83,High,1.0
V0020,2026Q1,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,1.0,0.1,-0.12,0.0,2.0,32.3,0.0,100.0,67.02,0.0,100.0,99.21,54.97,High,1.0
V0020,2026Q2,Batteries,South Korea,APAC,Tier 3,217100.0,False,False,0.5,0.06,-0.14,10.23,0.0,32.5,50.0,70.16,76.69,50.06,0.0,98.81,55.42,High,
V0021,2022Q1,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,1.0,0.02,0.12,0.0,0.0,61.7,0.0,24.3,66.48,0.0,0.0,40.87,18.92,Low,0.0
V0021,2022Q2,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,1.0,0.02,0.0,0.0,0.0,61.8,0.0,24.36,1.02,0.0,0.0,40.67,9.09,Low,1.0
V0021,2022Q3,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,0.5,0.01,-0.05,2.83,0.0,61.9,50.0,7.61,27.5,13.84,0.0,40.48,24.27,Low,0.0
V0021,2023Q1,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,0.0,0.02,-0.0,0.0,0.0,62.4,100.0,24.19,2.14,0.0,0.0,39.48,34.11,Moderate,1.0
V0021,2023Q2,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,1.0,0.03,-0.01,1.15,0.0,62.5,0.0,32.66,3.94,5.65,0.0,39.29,11.9,Low,0.0
V0021,2023Q3,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,0.75,0.02,-0.06,12.84,0.0,62.6,25.0,23.07,34.56,62.83,0.0,39.09,29.38,Low,1.0
V0021,2023Q4,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,0.5,0.0,0.05,7.78,0.0,62.8,50.0,0.0,26.44,38.06,0.0,38.69,26.04,Low,1.0
V0021,2024Q1,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,0.67,0.02,0.04,2.08,0.0,62.5,33.33,19.32,22.99,10.19,0.0,39.29,21.1,Low,0.0
V0021,2024Q2,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,1.0,0.01,-0.02,0.0,0.0,62.9,0.0,13.89,12.0,0.0,0.0,38.49,8.43,Low,0.0
V0021,2024Q3,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,1.0,0.02,-0.03,0.89,0.0,63.0,0.0,23.33,18.91,4.38,0.0,38.29,11.99,Low,1.0
V0021,2024Q4,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,0.0,0.02,-0.01,6.66,0.0,62.6,100.0,26.47,6.44,32.58,0.0,39.09,40.05,Moderate,0.0
V0021,2025Q1,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,1.0,0.02,0.01,0.89,0.0,62.6,0.0,21.58,4.34,4.38,0.0,39.09,9.53,Low,1.0
V0021,2025Q2,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,0.71,0.02,0.04,7.79,0.0,62.6,28.57,18.94,23.46,38.09,0.0,39.09,24.07,Low,1.0
V0021,2025Q3,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,0.25,0.03,-0.01,7.14,0.0,62.4,75.0,29.94,7.91,34.91,0.0,39.48,35.11,Moderate,0.0
V0021,2025Q4,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,0.8,0.03,0.02,8.43,0.0,62.6,20.0,28.89,10.33,41.23,0.0,39.09,22.42,Low,0.0
V0021,2026Q1,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,1.0,0.0,-0.08,0.0,0.0,62.4,0.0,4.7,43.4,0.0,0.0,39.48,11.4,Low,0.0
V0021,2026Q2,PCB / PCBA,Brazil,AMER,Tier 2,881400.0,True,False,0.75,0.02,0.06,7.5,0.0,62.6,25.0,27.44,30.8,36.7,0.0,39.09,25.77,Low,
V0022,2022Q1,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.92,0.02,-0.04,6.59,0.0,62.2,8.33,21.54,20.16,32.24,0.0,39.88,18.24,Low,1.0
V0022,2022Q2,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.46,0.02,-0.03,15.57,0.0,62.0,53.85,24.6,18.19,76.19,0.0,40.28,36.57,Moderate,1.0
V0022,2022Q3,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.63,0.02,-0.03,13.17,0.0,62.3,36.84,19.18,18.85,64.42,0.0,39.68,29.51,Low,0.0
V0022,2022Q4,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,1.0,0.02,-0.01,0.0,0.0,62.2,0.0,25.16,3.17,0.0,0.0,39.88,9.49,Low,0.0
V0022,2023Q1,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.76,0.02,-0.02,2.86,0.0,62.1,23.53,22.99,13.1,13.97,0.0,40.08,18.55,Low,1.0
V0022,2023Q2,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.8,0.02,0.0,11.82,0.0,62.2,20.0,23.7,2.41,57.84,0.0,39.88,22.77,Low,0.0
V0022,2023Q3,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.89,0.02,0.01,7.19,0.0,62.7,11.11,21.92,4.72,35.16,0.0,38.89,17.03,Low,0.0
V0022,2023Q4,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.9,0.02,-0.0,3.1,0.0,62.7,10.0,24.17,0.1,15.16,0.0,38.89,13.51,Low,1.0
V0022,2024Q1,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.57,0.01,0.01,13.04,0.0,61.5,42.86,14.84,7.77,63.79,0.0,41.27,28.54,Low,1.0
V0022,2024Q2,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.5,0.01,0.03,11.81,0.0,61.0,50.0,11.22,17.18,57.8,0.0,42.26,30.22,Moderate,0.0
V0022,2024Q3,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.83,0.01,0.0,4.24,0.0,61.3,16.67,14.78,0.55,20.74,0.0,41.67,14.48,Low,0.0
V0022,2024Q4,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.93,0.01,-0.0,1.29,0.0,61.0,6.67,15.64,1.23,6.32,0.0,42.26,10.15,Low,0.0
V0022,2025Q1,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,1.0,0.02,-0.0,0.39,0.0,61.3,0.0,26.25,2.42,1.9,0.0,41.67,10.06,Low,1.0
V0022,2025Q2,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.6,0.02,-0.01,10.97,0.0,61.1,40.0,26.85,6.72,53.66,0.0,42.06,28.63,Low,1.0
V0022,2025Q3,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.53,0.02,0.0,14.15,0.0,60.8,46.67,23.3,0.06,69.24,0.0,42.66,30.99,Moderate,1.0
V0022,2025Q4,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.64,0.03,0.01,4.76,0.0,60.4,35.71,29.75,5.59,23.3,0.0,43.45,23.56,Low,0.0
V0022,2026Q1,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.93,0.02,0.04,1.13,0.0,60.4,6.67,19.81,19.48,5.51,0.0,43.45,13.72,Low,0.0
V0022,2026Q2,Passive Components,Malaysia,APAC,Tier 1,13807500.0,False,False,0.92,0.02,-0.0,9.18,0.0,60.3,8.33,21.47,0.27,44.91,0.0,43.65,17.52,Low,
V0023,2022Q1,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,1.0,0.01,-0.05,0.0,0.0,73.0,0.0,5.71,27.23,0.0,0.0,18.45,7.07,Low,0.0
V0023,2022Q2,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,0.75,0.02,0.01,6.5,0.0,73.2,25.0,17.1,8.2,31.8,0.0,18.06,17.48,Low,0.0
V0023,2022Q3,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,1.0,0.0,-0.0,0.0,0.0,72.7,0.0,5.49,0.04,0.0,0.0,19.05,3.01,Low,1.0
V0023,2022Q4,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,0.5,0.01,-0.01,9.19,0.0,73.1,50.0,6.94,4.44,44.98,0.0,18.25,23.13,Low,0.0
V0023,2023Q1,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,1.0,0.01,-0.01,0.0,0.0,72.6,0.0,9.18,5.84,0.0,0.0,19.25,4.64,Low,0.0
V0023,2023Q2,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,1.0,0.02,0.0,0.0,0.0,72.4,0.0,17.36,0.14,0.0,0.0,19.64,5.46,Low,1.0
V0023,2023Q3,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,0.67,0.01,0.02,4.23,0.0,72.8,33.33,6.05,13.29,20.68,0.0,18.85,16.52,Low,0.0
V0023,2023Q4,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,1.0,0.02,0.04,1.15,0.0,72.4,0.0,18.14,20.53,5.65,0.0,19.64,9.52,Low,0.0
V0023,2024Q1,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,1.0,0.01,-0.01,0.58,0.0,72.6,0.0,9.82,5.98,2.82,0.0,19.25,5.21,Low,0.0
V0023,2024Q2,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,0.83,0.01,0.01,1.21,0.0,72.8,16.67,7.78,4.57,5.93,0.0,18.85,9.18,Low,0.0
V0023,2024Q3,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,1.0,0.0,0.04,0.0,0.0,73.0,0.0,0.0,24.49,0.0,0.0,18.45,5.52,Low,0.0
V0023,2024Q4,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,0.83,0.01,0.03,6.79,0.0,72.9,16.67,11.48,15.56,33.24,0.0,18.65,15.65,Low,0.0
V0023,2025Q1,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,1.0,0.01,0.0,0.5,0.0,72.9,0.0,8.59,2.68,2.45,0.0,18.65,4.35,Low,1.0
V0023,2025Q2,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,0.5,0.01,-0.01,30.12,0.0,72.5,50.0,11.53,3.72,100.0,0.0,19.44,32.31,Moderate,0.0
V0023,2025Q3,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,1.0,0.01,0.03,0.5,0.0,72.6,0.0,10.69,17.72,2.45,0.0,19.25,7.09,Low,1.0
V0023,2025Q4,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,0.67,0.01,0.02,8.82,0.0,72.7,33.33,11.49,11.97,43.17,0.0,19.05,20.81,Low,0.0
V0023,2026Q1,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,1.0,0.0,-0.03,0.89,0.0,72.2,0.0,5.4,16.34,4.38,0.0,20.04,6.19,Low,0.0
V0023,2026Q2,Connectors,Brazil,AMER,Tier 2,1618600.0,False,False,1.0,0.01,0.0,0.79,0.0,72.1,0.0,8.4,1.71,3.85,0.0,20.24,4.54,Low,
V0024,2022Q1,Packaging,India,APAC,Tier 3,54300.0,False,False,1.0,0.0,0.01,0.0,0.0,72.9,0.0,0.0,5.72,0.0,0.0,18.65,2.72,Low,0.0
V0024,2022Q3,Packaging,India,APAC,Tier 3,54300.0,False,False,1.0,0.01,0.02,0.0,0.0,72.4,0.0,7.84,11.6,0.0,0.0,19.64,5.27,Low,0.0
V0024,2022Q4,Packaging,India,APAC,Tier 3,54300.0,False,False,1.0,0.01,-0.01,0.0,0.0,72.5,0.0,5.94,8.2,0.0,0.0,19.44,4.36,Low,0.0
V0024,2023Q1,Packaging,India,APAC,Tier 3,54300.0,False,False,1.0,0.01,0.02,0.96,0.0,72.8,0.0,11.37,10.61,4.68,0.0,18.85,6.45,Low,0.0
V0024,2023Q2,Packaging,India,APAC,Tier 3,54300.0,False,False,1.0,0.01,0.03,0.0,0.0,72.9,0.0,9.63,17.86,0.0,0.0,18.65,6.47,Low,0.0
V0024,2023Q4,Packaging,India,APAC,Tier 3,54300.0,False,False,1.0,0.0,0.01,0.0,0.0,72.8,0.0,0.0,7.2,0.0,0.0,18.85,2.96,Low,0.0
V0024,2024Q1,Packaging,India,APAC,Tier 3,54300.0,False,False,1.0,0.0,0.09,0.71,0.0,72.3,0.0,4.59,47.53,3.46,0.0,19.84,10.55,Low,0.0
V0024,2024Q3,Packaging,India,APAC,Tier 3,54300.0,False,False,1.0,0.01,0.01,0.71,0.0,71.5,0.0,11.31,7.51,3.46,0.0,21.43,6.05,Low,0.0
V0024,2024Q4,Packaging,India,APAC,Tier 3,54300.0,False,False,1.0,0.0,-0.03,0.0,0.0,72.1,0.0,3.14,15.31,0.0,0.0,20.24,4.95,Low,1.0
V0024,2025Q1,Packaging,India,APAC,Tier 3,54300.0,False,False,0.0,0.01,-0.01,0.0,0.0,72.6,100.0,15.68,5.31,0.0,0.0,19.25,30.86,Moderate,0.0
V0024,2025Q2,Packaging,India,APAC,Tier 3,54300.0,False,False,1.0,0.01,-0.01,1.15,0.0,72.6,0.0,9.57,8.04,5.65,0.0,19.25,5.89,Low,0.0
V0024,2025Q4,Packaging,India,APAC,Tier 3,54300.0,False,False,1.0,0.01,0.09,0.0,0.0,72.9,0.0,9.07,46.73,0.0,0.0,18.65,10.69,Low,0.0
V0025,2022Q1,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,1.0,0.0,-0.09,0.0,1.0,61.8,0.0,0.0,52.02,0.0,50.0,40.67,19.37,Low,1.0
V0025,2022Q2,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,0.67,0.01,0.01,14.43,0.0,61.1,33.33,12.6,8.01,70.62,0.0,42.06,26.85,Low,1.0
V0025,2022Q3,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,0.2,0.02,0.05,12.64,0.0,61.2,80.0,22.96,28.94,61.83,0.0,41.87,42.39,Moderate,1.0
V0025,2022Q4,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,0.0,0.02,-0.06,0.0,0.0,61.2,100.0,19.37,34.27,0.0,0.0,41.87,38.2,Moderate,1.0
V0025,2023Q1,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,0.5,0.01,-0.03,2.12,0.0,61.8,50.0,8.34,13.83,10.38,0.0,40.67,21.87,Low,0.0
V0025,2023Q2,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,1.0,0.0,-0.07,0.0,0.0,62.1,0.0,0.0,40.25,0.0,0.0,40.08,10.04,Low,1.0
V0025,2023Q3,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,0.67,0.02,0.03,4.04,0.0,62.0,33.33,17.84,15.77,19.77,0.0,40.28,21.26,Low,0.0
V0025,2023Q4,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,1.0,0.03,0.0,0.0,0.0,62.0,0.0,34.6,0.0,0.0,0.0,40.28,10.95,Low,0.0
V0025,2024Q1,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,1.0,0.0,-0.02,0.0,0.0,60.7,0.0,0.0,11.17,0.0,0.0,42.86,5.96,Low,1.0
V0025,2024Q2,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,0.4,0.02,-0.01,9.13,0.0,61.1,60.0,17.84,7.29,44.66,0.0,42.06,30.57,Moderate,0.0
V0025,2024Q3,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,1.0,0.03,-0.04,0.58,0.0,60.8,0.0,29.26,22.16,2.82,0.0,42.66,13.87,Low,1.0
V0025,2024Q4,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,0.5,0.01,0.03,3.54,0.0,61.0,50.0,11.31,17.71,17.3,0.0,42.26,24.24,Low,0.0
V0025,2025Q1,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,1.0,0.0,-0.06,0.0,0.0,61.3,0.0,0.0,34.97,0.0,0.0,41.67,9.41,Low,0.0
V0025,2025Q2,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,1.0,0.01,0.09,0.0,0.0,61.0,0.0,10.08,51.97,0.0,0.0,42.26,14.04,Low,0.0
V0025,2025Q3,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,0.75,0.02,-0.0,2.87,0.0,61.1,25.0,19.11,0.33,14.05,0.0,42.06,16.44,Low,0.0
V0025,2025Q4,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,1.0,0.0,0.1,0.0,0.0,61.2,0.0,0.0,55.5,0.0,0.0,41.87,12.51,Low,0.0
V0025,2026Q1,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,1.0,0.03,-0.1,0.71,0.0,61.4,0.0,31.19,55.67,3.46,0.0,41.47,19.25,Low,0.0
V0025,2026Q2,Connectors,Taiwan,APAC,Tier 3,26300.0,False,False,1.0,0.02,-0.01,0.41,0.0,62.0,0.0,17.02,7.6,2.0,0.0,40.28,8.87,Low,
V0026,2022Q1,Connectors,China,APAC,Tier 3,376000.0,False,False,1.0,0.0,-0.03,1.15,0.0,82.3,0.0,2.28,14.55,5.65,0.0,0.0,3.49,Low,0.0
