vendor_id,quarter,po_count,on_time_delivery_rate,avg_delay_days,delay_days_std,avg_fill_rate,avg_cost_variance_pct,cost_variance_std,total_spend_usd,expedited_rate,inspection_count,avg_defect_rate,lot_rejection_rate,avg_corrective_action_days,disruption_event_count,disruption_severity_score,max_resolution_days,credit_health_score,dpo,price_volatility,category,country,region,tier,annual_spend_usd,single_source_flag,certifications,on_time_delivery_rate_trail2q,avg_defect_rate_trail2q,avg_cost_variance_pct_trail2q,disruption_severity_score_trail2q,credit_health_score_trail2q,breach_this_quarter,high_risk_next_quarter
V0035,2023Q1,7.0,1.0,0.42857142857142855,0.5345224838248488,1.0,0.0019440234786749183,0.010697311508931811,2258569.2120000003,0.0,7.0,0.0026142857142857144,0.0,0.0,0.0,0.0,0.0,81.3,45.8,1.58,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",0.9,0.0020771428571428573,0.005615679990547708,0.0,81.3,0,0.0
V0035,2023Q2,6.0,1.0,0.3333333333333333,0.5163977794943222,1.0,-0.0031127238066823836,0.018777513802460025,2089779.0259999998,0.16666666666666666,5.0,0.00276,0.0,0.0,0.0,0.0,0.0,81.5,50.9,4.8,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",1.0,0.002687142857142857,-0.0005843501640037327,0.0,81.4,0,0.0
V0035,2023Q3,3.0,1.0,0.3333333333333333,0.5773502691896258,1.0,0.00651109507548284,0.02300485200127424,162870.39,0.0,2.0,0.0023,0.0,0.0,0.0,0.0,0.0,81.4,46.8,0.1,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",1.0,0.00253,0.0016991856344002283,0.0,81.45,0,0.0
V0035,2023Q4,5.0,1.0,0.0,0.0,1.0,0.0048418926712641645,0.03044036645368302,317825.467,0.2,2.0,0.005050000000000001,0.0,0.0,0.0,0.0,0.0,82.2,49.9,0.18,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",1.0,0.0036750000000000003,0.005676493873373502,0.0,81.80000000000001,0,1.0
V0035,2024Q1,6.0,0.6666666666666666,5.0,7.042726744663604,0.9587935889105479,-0.0016108351316271707,0.024967442494387062,249527.348,0.0,5.0,0.00368,0.0,0.0,0.0,0.0,0.0,82.2,42.8,1.29,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",0.8333333333333333,0.004365000000000001,0.001615528769818497,0.0,82.2,1,1.0
V0035,2024Q2,5.0,0.6,5.2,8.67179335547152,1.0,-0.01331771305710557,0.029809961262447476,521644.204,0.0,4.0,0.00365,0.0,0.0,0.0,0.0,0.0,81.6,51.1,4.21,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",0.6333333333333333,0.003665,-0.0074642740943663705,0.0,81.9,1,1.0
V0035,2024Q3,10.0,0.7,5.4,10.28699286585843,1.0,0.0051815542930321685,0.02099804213067214,2020841.117,0.0,7.0,0.003642857142857143,0.0,0.0,0.0,0.0,0.0,81.4,42.2,1.69,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",0.6499999999999999,0.0036464285714285713,-0.004068079382036701,0.0,81.5,1,0.0
V0035,2024Q4,9.0,1.0,0.1111111111111111,0.33333333333333337,1.0,-0.004022442490321559,0.01743743125757574,2132150.367,0.0,5.0,0.00392,0.0,0.0,0.0,0.0,0.0,81.6,42.9,2.53,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",0.8499999999999999,0.003781428571428571,0.0005795559013553049,0.0,81.5,0,0.0
V0035,2025Q1,4.0,1.0,0.25,0.5,0.9422199067182693,0.01531268625701888,0.021302436636157433,543093.55,0.25,3.0,0.004066666666666666,0.0,0.0,0.0,0.0,0.0,81.8,47.9,0.0,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",1.0,0.003993333333333333,0.005645121883348661,0.0,81.69999999999999,0,0.0
V0035,2025Q2,6.0,0.8333333333333334,0.8333333333333334,1.3291601358251257,1.0,-0.0017590820848064706,0.036984175129256044,542794.4199999999,0.0,3.0,0.003766666666666667,0.0,0.0,0.0,0.0,0.0,81.6,38.9,2.56,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",0.9166666666666665,0.003916666666666666,0.006776802086106205,0.0,81.69999999999999,0,0.0
V0035,2025Q3,5.0,0.8,1.6,3.0495901363953815,1.0,-0.02494006637858065,0.030661978996802994,1754534.9189999998,0.0,5.0,0.0021,0.0,0.0,0.0,0.0,0.0,81.4,53.4,0.0,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",0.8166666666666667,0.002933333333333333,-0.01334957423169356,0.0,81.5,0,0.0
V0035,2025Q4,7.0,0.8571428571428571,1.2857142857142858,2.2146697055682827,1.0,0.0004333450321399761,0.02159934393878,4106972.813,0.0,6.0,0.003483333333333333,0.0,0.0,0.0,0.0,0.0,80.9,46.9,1.82,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",0.8285714285714285,0.0027916666666666663,-0.012253360673220337,0.0,81.15,0,0.0
V0035,2026Q1,5.0,1.0,0.0,0.0,1.0,-0.004299631839369443,0.0132963669694279,1673385.452,0.0,4.0,0.004425,0.0,0.0,0.0,0.0,0.0,81.1,37.9,2.46,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",0.9285714285714284,0.003954166666666667,-0.0019331434036147332,0.0,81.0,0,1.0
V0035,2026Q2,2.0,0.5,3.0,4.242640687119285,1.0,0.01992460650131052,0.06072802722561394,934833.2699999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1,53.5,0.0,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,"IATF16949, ISO14001, ISO9001, REACH",0.7499999999999999,0.0022125,0.007812487330970537,0.0,81.1,1,
V0036,2022Q1,4.0,0.75,6.5,12.342339054382412,1.0,-0.01330493877990636,0.10364092137888435,28544.881999999998,0.0,3.0,0.0078000000000000005,0.0,0.0,0.0,0.0,0.0,73.3,48.6,2.69,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.75,0.0078000000000000005,-0.01330493877990636,0.0,73.3,0,0.0
V0036,2022Q2,6.0,1.0,0.16666666666666666,0.408248290463863,1.0,0.009916336063743082,0.024956411850116045,196716.70299999995,0.0,4.0,0.010275,0.0,0.0,0.0,0.0,0.0,73.7,47.4,4.79,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.875,0.0090375,-0.0016943013580816395,0.0,73.5,0,0.0
V0036,2022Q3,9.0,0.7777777777777778,1.5555555555555556,2.127857555800617,1.0,0.0017330843982773033,0.032075986959692625,110717.75,0.0,6.0,0.0050999999999999995,0.0,0.0,0.0,0.0,0.0,73.6,48.6,5.2,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.8888888888888888,0.0076875,0.005824710231010192,0.0,73.65,0,0.0
V0036,2022Q4,8.0,1.0,0.125,0.3535533905932738,1.0,0.018579177658957977,0.019338129027076528,53616.64899999999,0.0,5.0,0.00912,0.0,0.0,0.0,0.0,0.0,73.7,45.5,2.64,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.8888888888888888,0.00711,0.01015613102861764,0.0,73.65,0,0.0
V0036,2023Q1,6.0,1.0,0.3333333333333333,0.816496580927726,1.0,-0.002122580246497278,0.020163959966654543,93891.09599999999,0.0,4.0,0.0059,0.0,0.0,0.0,0.0,0.0,72.6,48.0,6.79,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",1.0,0.007509999999999999,0.00822829870623035,0.0,73.15,0,1.0
V0036,2023Q2,7.0,0.5714285714285714,6.428571428571429,9.034326074425675,1.0,-0.007886196433222527,0.03550007855585412,306527.48199999996,0.0,5.0,0.00704,0.0,0.0,0.0,0.0,0.0,73.1,50.0,7.1,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.7857142857142857,0.00647,-0.005004388339859903,0.0,72.85,1,0.0
V0036,2023Q3,8.0,1.0,0.75,0.8864052604279183,1.0,0.005105526212449508,0.04647342129641022,61163.725,0.0,6.0,0.007016666666666667,0.0,0.0,0.0,0.0,0.0,73.5,53.9,1.44,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.7857142857142857,0.0070283333333333335,-0.0013903351103865098,0.0,73.3,0,0.0
V0036,2023Q4,5.0,0.8,2.6,5.272570530585627,1.0,0.009272602634825202,0.03136775059417556,141601.889,0.0,1.0,0.0046,0.0,0.0,0.0,0.0,0.0,73.3,44.1,1.87,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.9,0.005808333333333334,0.007189064423637355,0.0,73.4,0,0.0
V0036,2024Q1,5.0,1.0,0.4,0.894427190999916,0.981672851841279,0.009126212294052315,0.059180186963896736,80589.049,0.0,2.0,0.00665,0.0,0.0,0.0,0.0,0.0,73.4,53.6,0.0,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.9,0.005625,0.009199407464438758,0.0,73.35,0,0.0
V0036,2024Q2,11.0,0.9090909090909091,0.7272727272727273,2.412090756622109,1.0,-0.0029713620961722555,0.029048298509807575,660780.725,0.2727272727272727,8.0,0.0089875,0.0,0.0,0.0,0.0,0.0,73.2,43.6,4.03,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.9545454545454546,0.00781875,0.0030774250989400306,0.0,73.30000000000001,0,0.0
V0036,2024Q3,8.0,0.875,1.25,2.76457178290909,1.0,0.0023131985705106823,0.05743663601540938,547126.235,0.0,1.0,0.0117,0.0,0.0,0.0,0.0,0.0,73.0,51.8,6.35,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.8920454545454546,0.01034375,-0.0003290817628307857,0.0,73.1,0,0.0
V0036,2024Q4,12.0,1.0,0.25,0.4522670168666455,0.9852809706257982,0.004806062654886658,0.054499156325093154,147737.13499999998,0.08333333333333333,5.0,0.00804,0.0,0.0,0.0,0.0,0.0,73.0,54.7,6.62,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.9375,0.00987,0.0035596306126986707,0.0,73.0,0,1.0
V0036,2025Q1,6.0,0.6666666666666666,2.0,2.5298221281347035,1.0,-0.012995637555208222,0.017974983013398237,46527.685,0.0,5.0,0.00604,0.0,0.0,0.0,0.0,0.0,73.0,41.9,1.62,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.8333333333333333,0.00704,-0.004094787450160781,0.0,73.0,1,0.0
V0036,2025Q2,5.0,1.0,0.0,0.0,1.0,0.026534936370980665,0.036991671210359636,117166.095,0.0,4.0,0.0095,0.0,0.0,0.0,0.0,0.0,72.8,65.4,1.58,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.8333333333333333,0.00777,0.006769649407886223,0.0,72.9,0,1.0
V0036,2025Q3,4.0,0.5,2.0,2.309401076758503,1.0,-0.01592213117788363,0.06028197944569732,27085.604,0.0,2.0,0.01,0.0,0.0,0.0,0.0,0.0,72.7,55.9,6.35,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.75,0.00975,0.005306402596548519,0.0,72.75,1,0.0
V0036,2025Q4,6.0,0.8333333333333334,5.5,12.517987058628874,0.9522737505628096,0.031528038103215805,0.08100793948876206,257970.542,0.0,3.0,0.0095,0.0,0.0,1.0,2.0,9.0,72.4,54.5,5.12,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.6666666666666666,0.00975,0.007802953462666089,1.0,72.55000000000001,0,1.0
V0036,2026Q1,8.0,0.75,2.5,4.840306956027834,0.9628442868830106,0.019369469579910092,0.05203527895861019,480998.03899999993,0.0,4.0,0.012525,0.0,0.0,1.0,4.0,18.0,72.0,40.2,8.8,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.7916666666666666,0.0110125,0.02544875384156295,3.0,72.2,1,1.0
V0036,2026Q2,6.0,0.6666666666666666,5.0,7.014271166700073,0.9560723514211885,-0.01516968600065499,0.07379575062636992,454293.594,0.0,3.0,0.0039000000000000003,0.0,0.0,0.0,0.0,0.0,71.9,46.5,6.99,Packaging,United States,AMER,Tier 2,1941800.0,False,"IATF16949, ISO9001, REACH, RoHS",0.7083333333333333,0.0082125,0.0020998917896275513,2.0,71.95,1,
V0037,2022Q1,2.0,1.0,0.0,0.0,1.0,0.037085361997849675,0.029468109801079695,1223983.2759999998,0.0,2.0,0.0152,0.0,0.0,0.0,0.0,0.0,61.9,59.6,7.94,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",1.0,0.0152,0.037085361997849675,0.0,61.9,0,1.0
V0037,2022Q2,5.0,0.4,7.4,8.17312669668102,0.965578734858681,0.00017920622583633832,0.023539000980811322,6811442.967,0.0,2.0,0.03365,0.5,9.0,0.0,0.0,0.0,61.7,61.7,6.51,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.7,0.024425,0.018632284111843006,0.0,61.8,1,0.0
V0037,2022Q3,4.0,0.75,8.75,17.5,0.9779575504523312,-0.00931738882291618,0.03499366572017565,426152.554,0.0,3.0,0.014133333333333333,0.0,0.0,0.0,0.0,0.0,62.0,64.4,8.45,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.575,0.023891666666666665,-0.004569091298539921,0.0,61.85,0,0.0
V0037,2022Q4,8.0,0.875,1.125,2.4748737341529163,1.0,0.05731589430842675,0.07417245792684225,4327969.7469999995,0.0,6.0,0.012949999999999998,0.0,0.0,0.0,0.0,0.0,61.2,60.2,9.07,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.8125,0.013541666666666665,0.023999252742755283,0.0,61.6,0,0.0
V0037,2023Q1,5.0,0.8,3.6,7.503332592921628,0.9579124579124579,0.0036702923402332248,0.06820904529669303,509568.504,0.0,3.0,0.0152,0.0,0.0,0.0,0.0,0.0,61.2,48.6,6.58,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.8375,0.014074999999999999,0.030493093324329985,0.0,61.2,0,0.0
V0037,2023Q2,1.0,1.0,0.0,0.0,1.0,0.04932306149427894,0.0,179939.523,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,58.1,6.19,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.9,0.0076,0.02649667691725608,0.0,61.05,0,0.0
V0037,2023Q3,3.0,1.0,0.6666666666666666,1.1547005383792517,1.0,0.024244145760041066,0.03694985634741813,1387860.695,0.0,2.0,0.0083,0.0,0.0,0.0,0.0,0.0,61.1,41.7,9.51,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",1.0,0.00415,0.03678360362716,0.0,61.0,0,0.0
V0037,2023Q4,4.0,0.75,1.0,1.4142135623730951,0.9474535165723524,0.11438783432725379,0.08125663066031388,1640286.5729999999,0.0,3.0,0.025900000000000003,0.0,0.0,0.0,0.0,0.0,61.4,51.0,7.3,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.875,0.0171,0.06931599004364743,0.0,61.25,0,0.0
V0037,2024Q1,6.0,1.0,0.6666666666666666,1.0327955589886444,1.0,0.01078152905666544,0.07253196979278687,1262287.274,0.0,5.0,0.01492,0.0,0.0,0.0,0.0,0.0,61.7,54.4,6.78,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.875,0.02041,0.06258468169195962,0.0,61.55,0,0.0
V0037,2024Q2,6.0,0.8333333333333334,1.6666666666666667,2.6583202716502514,0.9913270101683329,-0.009225651439518555,0.0650081930076068,1857527.923,0.0,4.0,0.0176,0.0,0.0,0.0,0.0,0.0,61.2,45.3,4.41,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.9166666666666667,0.016260000000000004,0.0007779388085734423,0.0,61.45,0,0.0
V0037,2024Q3,5.0,0.8,0.8,1.7888543819998317,1.0,-0.01717222563135724,0.05694693277085241,4720400.330999999,0.0,3.0,0.013633333333333332,0.0,0.0,0.0,0.0,0.0,61.1,67.7,6.9,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.8166666666666667,0.015616666666666668,-0.013198938535437897,0.0,61.150000000000006,0,0.0
V0037,2024Q4,4.0,0.75,3.75,7.5,0.9693835503543762,0.04959166993636277,0.04728242791523627,1408539.29,0.0,2.0,0.02465,0.0,0.0,0.0,0.0,0.0,60.5,58.9,7.77,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.775,0.019141666666666668,0.016209722152502763,0.0,60.8,0,0.0
V0037,2025Q1,4.0,0.75,2.0,3.366501646120693,1.0,0.014506116157281496,0.05929469413599134,2386660.3460000004,0.0,3.0,0.014366666666666666,0.0,0.0,0.0,0.0,0.0,60.4,58.1,9.23,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.75,0.019508333333333336,0.03204889304682213,0.0,60.45,0,1.0
V0037,2025Q2,3.0,0.6666666666666666,5.0,8.660254037844387,0.9514059514059513,-0.04158358905000281,0.02823964858943164,631706.71,0.0,2.0,0.02615,0.0,0.0,0.0,0.0,0.0,60.3,59.6,7.65,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.7083333333333333,0.020258333333333337,-0.01353873644636066,0.0,60.349999999999994,1,1.0
V0037,2025Q3,4.0,0.5,6.75,11.586630226256467,1.0,-0.05737612271805713,0.07520622819290236,484403.2679999999,0.25,2.0,0.02615,0.0,0.0,0.0,0.0,0.0,60.3,59.5,9.12,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.5833333333333333,0.02615,-0.04947985588402997,0.0,60.3,1,0.0
V0037,2025Q4,5.0,1.0,0.2,0.447213595499958,1.0,-0.0033909517081812056,0.0672277949114784,1226108.71,0.0,3.0,0.014199999999999999,0.0,0.0,0.0,0.0,0.0,60.0,59.2,12.93,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.75,0.020175000000000002,-0.030383537213119167,0.0,60.15,0,0.0
V0037,2026Q1,4.0,0.75,0.75,1.5,1.0,-0.004952847564906132,0.22621284670106254,2126777.8740000003,0.0,4.0,0.014625,0.0,0.0,0.0,0.0,0.0,59.9,67.0,4.78,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.875,0.014412500000000002,-0.004171899636543669,0.0,59.95,0,1.0
V0037,2026Q2,2.0,0.5,4.5,6.363961030678928,1.0,0.044355974476216614,0.01737615214534187,600950.9299999999,0.0,1.0,0.0131,0.0,0.0,0.0,0.0,0.0,60.6,57.1,7.72,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,"IATF16949, ISO14001, REACH, RoHS",0.625,0.013862500000000003,0.01970156345565524,0.0,60.25,1,
V0038,2022Q1,2.0,0.5,4.5,6.363961030678928,0.9699076813824121,-0.06093156819010628,0.04263910320929902,324446.929,0.0,1.0,0.0191,0.0,0.0,0.0,0.0,0.0,47.7,71.6,12.73,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",0.5,0.0191,-0.06093156819010628,0.0,47.7,1,1.0
V0038,2022Q2,1.0,1.0,0.0,0.0,1.0,0.5400489638458874,0.0,2051761.569,0.0,1.0,0.0629,1.0,8.0,0.0,0.0,0.0,47.3,70.5,17.46,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",0.75,0.040999999999999995,0.23955869782789058,0.0,47.5,1,1.0
V0038,2022Q3,4.0,0.75,5.75,10.843584893075414,1.0,-0.10138950564479922,0.07959210630171881,10582089.701,0.0,3.0,0.030366666666666663,0.3333333333333333,44.0,0.0,0.0,0.0,47.0,69.7,10.03,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",0.875,0.04663333333333333,0.2193297291005441,0.0,47.15,1,0.0
V0038,2022Q4,2.0,1.0,0.5,0.7071067811865476,1.0,-0.05488939504846213,0.03918075906455371,820294.3740000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,62.9,10.2,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",0.875,0.015183333333333339,-0.07813945034663067,0.0,46.85,0,0.0
V0038,2023Q1,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6,72.5,12.13,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",1.0,0.0,-0.027444697524231065,0.0,47.150000000000006,0,0.0
V0038,2023Q2,1.0,1.0,0.0,0.0,0.8556701030927835,0.08296554537699805,0.0,208429.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7,57.6,13.67,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",1.0,0.0,0.04148277268849902,0.0,47.650000000000006,0,0.0
V0038,2023Q3,2.0,1.0,0.5,0.7071067811865476,0.9283324037925265,0.0914996308333748,0.10147267838182768,163056.187,0.0,1.0,0.0417,0.0,0.0,1.0,2.0,11.0,48.0,72.5,13.22,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",1.0,0.020850000000000007,0.08723258810518641,1.0,47.85,0,0.0
V0038,2023Q4,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,69.1,12.1,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",1.0,0.020850000000000007,0.0457498154166874,1.0,48.0,0,0.0
V0038,2024Q1,2.0,1.0,0.5,0.7071067811865476,0.9734228187919463,0.06741089567319544,0.08705886985903273,503482.40300000005,0.0,1.0,0.0119,0.0,0.0,0.0,0.0,0.0,46.9,89.0,14.6,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",1.0,0.005950000000000007,0.03370544783659772,0.0,47.45,0,1.0
V0038,2024Q2,1.0,0.0,42.0,0.0,1.0,-0.17659537243581322,0.0,387918.253,0.0,1.0,0.0034,0.0,0.0,0.0,0.0,0.0,46.9,82.7,18.4,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",0.5,0.0076500000000000075,-0.05459223838130889,0.0,46.9,1,1.0
V0038,2024Q3,2.0,0.5,3.5,4.949747468305833,1.0,0.10637298065196102,0.07493530605915538,499448.33599999995,0.0,1.0,0.0432,1.0,42.0,0.0,0.0,0.0,46.3,71.6,15.39,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",0.25,0.023300000000000008,-0.0351111958919261,0.0,46.599999999999994,1,1.0
V0038,2024Q4,2.0,0.5,20.0,25.45584412271571,1.0,-0.0015785779213031564,0.10624110692311682,1486485.436,0.0,2.0,0.04665,0.0,0.0,0.0,0.0,0.0,46.5,68.0,11.62,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",0.5,0.04492500000000001,0.05239720136532893,0.0,46.4,1,1.0
V0038,2025Q1,1.0,0.0,3.0,0.0,1.0,-0.15541303967281464,0.0,85765.968,0.0,1.0,0.0472,1.0,32.0,0.0,0.0,0.0,46.8,53.4,13.13,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",0.25,0.04692500000000001,-0.07849580879705889,0.0,46.65,1,1.0
V0038,2025Q2,1.0,1.0,0.0,0.0,1.0,-0.0957250971568828,0.0,216071.95400000003,0.0,1.0,0.0648,1.0,24.0,0.0,0.0,0.0,46.3,76.8,19.2,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",0.5,0.05600000000000001,-0.12556906841484872,0.0,46.55,1,1.0
V0038,2025Q3,1.0,0.0,3.0,0.0,1.0,0.0911661900222434,0.0,6432862.226,0.0,1.0,0.0368,0.0,0.0,0.0,0.0,0.0,46.1,68.1,15.75,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",0.5,0.05080000000000001,-0.0022794535673197128,0.0,46.2,1,1.0
V0038,2025Q4,2.0,0.0,11.0,1.4142135623730951,1.0,-0.04554997396621066,0.006249555414760473,449907.904,0.0,1.0,0.0475,0.0,0.0,0.0,0.0,0.0,46.6,76.1,17.83,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",0.0,0.042150000000000014,0.022808108028016354,0.0,46.35,1,0.0
V0038,2026Q1,3.0,1.0,0.0,0.0,1.0,-0.08277399700825575,0.0958216268367303,1171063.2780000002,0.0,2.0,0.0372,0.0,0.0,0.0,0.0,0.0,46.9,77.0,10.72,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",0.5,0.04235000000000001,-0.06416198548723322,0.0,46.75,0,0.0
V0038,2026Q2,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,73.7,9.25,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,"IATF16949, RoHS",1.0,0.018600000000000012,-0.041386998504127887,0.0,47.2,0,
V0039,2022Q1,2.0,1.0,0.5,0.7071067811865476,0.9354725514660012,-0.07975857235893931,0.1512485914867902,56746.380000000005,0.0,1.0,0.0319,0.0,0.0,0.0,0.0,0.0,47.9,71.0,12.22,Passive Components,Thailand,APAC,Tier 3,131600.0,False,"IATF16949, ISO9001, RoHS",1.0,0.0319,-0.07975857235893931,0.0,47.9,0,1.0
V0039,2022Q2,3.0,0.6666666666666666,9.0,13.892443989449804,1.0,-0.028204500078235564,0.06526976852683032,9590.478,0.0,2.0,0.08449999999999999,1.0,8.5,1.0,4.0,44.0,47.4,80.5,19.71,Passive Components,Thailand,APAC,Tier 3,131600.0,False,"IATF16949, ISO9001, RoHS",0.8333333333333333,0.058199999999999995,-0.053981536218587436,2.0,47.65,1,0.0
V0039,2022Q3,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,72.5,13.57,Passive Components,Thailand,APAC,Tier 3,131600.0,False,"IATF16949, ISO9001, RoHS",0.6666666666666666,0.042249999999999996,-0.014102250039117782,2.0,47.349999999999994,0,1.0
